Name,City,Product,Quantity,Price,Name,City,Product,Quantity,Price
David,Tokyo,Keyboard,4,434,David,Tokyo,Keyboard,4,434
Alice,Sydney,Phone,8,210,Alice,Sydney,Phone,8,210
Eve,Berlin,Mouse,9,788,Eve,Berlin,Mouse,9,788
Frank,London,Tablet,4,241,Frank,London,Tablet,4,241
Eve,Sydney,Keyboard,1,638,Eve,Sydney,Keyboard,1,638
Eve,Paris,Mouse,7,234,Eve,Paris,Mouse,7,234
Charlie,Paris,Mouse,10,988,Charlie,Paris,Mouse,10,988
Frank,Sydney,Phone,9,114,Frank,Sydney,Phone,9,114
David,New York,Tablet,10,543,David,New York,Tablet,10,543
Bob,New York,Keyboard,4,309,Bob,New York,Keyboard,4,309
David,Berlin,Keyboard,4,129,David,Berlin,Keyboard,4,129
Charlie,Berlin,Tablet,6,941,Charlie,Berlin,Tablet,6,941
Charlie,London,Keyboard,1,545,Charlie,London,Keyboard,1,545
Alice,London,Mouse,4,775,Alice,London,Mouse,4,775
David,London,Monitor,2,743,David,London,Monitor,2,743
Charlie,Paris,Phone,6,259,Charlie,Paris,Phone,6,259
Bob,London,Tablet,5,386,Bob,London,Tablet,5,386
Eve,Berlin,Mouse,10,595,Eve,Berlin,Mouse,10,595
David,New York,Keyboard,8,767,David,New York,Keyboard,8,767
David,Berlin,Phone,9,316,David,Berlin,Phone,9,316
David,London,Mouse,5,409,David,London,Mouse,5,409
Eve,Berlin,Keyboard,5,496,Eve,Berlin,Keyboard,5,496
David,Paris,Laptop,10,492,David,Paris,Laptop,10,492
Charlie,Sydney,Mouse,3,770,Charlie,Sydney,Mouse,3,770
Charlie,London,Mouse,3,194,Charlie,London,Mouse,3,194
Frank,Sydney,Tablet,4,791,Frank,Sydney,Tablet,4,791
Charlie,London,Mouse,10,732,Charlie,London,Mouse,10,732
Bob,London,Tablet,10,151,Bob,London,Tablet,10,151
Frank,Berlin,Tablet,5,940,Frank,Berlin,Tablet,5,940
Frank,Tokyo,Mouse,6,855,Frank,Tokyo,Mouse,6,855
Bob,Paris,Phone,9,728,Bob,Paris,Phone,9,728
David,Berlin,Laptop,9,753,David,Berlin,Laptop,9,753
Charlie,Berlin,Keyboard,4,661,Charlie,Berlin,Keyboard,4,661
Eve,Berlin,Mouse,1,747,Eve,Berlin,Mouse,1,747
Alice,New York,Laptop,7,425,Alice,New York,Laptop,7,425
Frank,Berlin,Monitor,4,379,Frank,Berlin,Monitor,4,379
Charlie,Berlin,Phone,10,178,Charlie,Berlin,Phone,10,178
Eve,Sydney,Laptop,5,428,Eve,Sydney,Laptop,5,428
Charlie,New York,Laptop,3,163,Charlie,New York,Laptop,3,163
Alice,New York,Monitor,1,543,Alice,New York,Monitor,1,543
Eve,New York,Mouse,1,789,Eve,New York,Mouse,1,789
David,Berlin,Mouse,1,190,David,Berlin,Mouse,1,190
Eve,Tokyo,Keyboard,6,821,Eve,Tokyo,Keyboard,6,821
Eve,New York,Laptop,9,877,Eve,New York,Laptop,9,877
Bob,Sydney,Phone,8,694,Bob,Sydney,Phone,8,694
Charlie,Paris,Laptop,1,603,Charlie,Paris,Laptop,1,603
Eve,Sydney,Laptop,6,545,Eve,Sydney,Laptop,6,545
Eve,Berlin,Monitor,1,866,Eve,Berlin,Monitor,1,866
Bob,Tokyo,Laptop,8,219,Bob,Tokyo,Laptop,8,219
Bob,Paris,Keyboard,9,323,Bob,Paris,Keyboard,9,323
Alice,Berlin,Keyboard,9,357,Alice,Berlin,Keyboard,9,357
Frank,Tokyo,Laptop,1,127,Frank,Tokyo,Laptop,1,127
Frank,London,Monitor,2,920,Frank,London,Monitor,2,920
Frank,London,Keyboard,1,602,Frank,London,Keyboard,1,602
Alice,Tokyo,Phone,4,989,Alice,Tokyo,Phone,4,989
Charlie,Berlin,Tablet,6,221,Charlie,Berlin,Tablet,6,221
Eve,Sydney,Keyboard,3,696,Eve,Sydney,Keyboard,3,696
Eve,Tokyo,Phone,10,220,Eve,Tokyo,Phone,10,220
Eve,Tokyo,Monitor,4,574,Eve,Tokyo,Monitor,4,574
Frank,London,Keyboard,7,809,Frank,London,Keyboard,7,809
Alice,New York,Laptop,5,389,Alice,New York,Laptop,5,389
Bob,Sydney,Laptop,5,130,Bob,Sydney,Laptop,5,130
Frank,London,Mouse,1,770,Frank,London,Mouse,1,770
Frank,New York,Keyboard,4,172,Frank,New York,Keyboard,4,172
Alice,Paris,Phone,2,695,Alice,Paris,Phone,2,695
Charlie,Berlin,Tablet,8,954,Charlie,Berlin,Tablet,8,954
Bob,Tokyo,Tablet,6,664,Bob,Tokyo,Tablet,6,664
Frank,Berlin,Phone,1,540,Frank,Berlin,Phone,1,540
Bob,Berlin,Monitor,10,436,Bob,Berlin,Monitor,10,436
Charlie,Berlin,Phone,10,397,Charlie,Berlin,Phone,10,397
David,New York,Keyboard,6,315,David,New York,Keyboard,6,315
Frank,London,Tablet,5,768,Frank,London,Tablet,5,768
David,Sydney,Keyboard,2,875,David,Sydney,Keyboard,2,875
Bob,Sydney,Tablet,8,349,Bob,Sydney,Tablet,8,349
Alice,New York,Tablet,6,601,Alice,New York,Tablet,6,601
Bob,Sydney,Keyboard,7,587,Bob,Sydney,Keyboard,7,587
Charlie,Tokyo,Tablet,2,900,Charlie,Tokyo,Tablet,2,900
Bob,Tokyo,Laptop,8,705,Bob,Tokyo,Laptop,8,705
Alice,Sydney,Mouse,4,704,Alice,Sydney,Mouse,4,704
David,London,Keyboard,2,574,David,London,Keyboard,2,574
Bob,New York,Tablet,1,624,Bob,New York,Tablet,1,624
David,London,Tablet,3,135,David,London,Tablet,3,135
Eve,Sydney,Mouse,6,730,Eve,Sydney,Mouse,6,730
Eve,London,Keyboard,3,982,Eve,London,Keyboard,3,982
Eve,New York,Tablet,10,602,Eve,New York,Tablet,10,602
Charlie,Paris,Mouse,7,914,Charlie,Paris,Mouse,7,914
Eve,Sydney,Phone,9,166,Eve,Sydney,Phone,9,166
Alice,London,Monitor,9,190,Alice,London,Monitor,9,190
Alice,Sydney,Mouse,5,834,Alice,Sydney,Mouse,5,834
Frank,Berlin,Laptop,5,195,Frank,Berlin,Laptop,5,195
Charlie,Tokyo,Phone,2,229,Charlie,Tokyo,Phone,2,229
Frank,Paris,Phone,4,984,Frank,Paris,Phone,4,984
Eve,New York,Mouse,3,443,Eve,New York,Mouse,3,443
Alice,Berlin,Monitor,9,579,Alice,Berlin,Monitor,9,579
Alice,London,Monitor,5,511,Alice,London,Monitor,5,511
Bob,Paris,Monitor,6,898,Bob,Paris,Monitor,6,898
David,Berlin,Keyboard,7,802,David,Berlin,Keyboard,7,802
Bob,Paris,Tablet,1,354,Bob,Paris,Tablet,1,354
Frank,Berlin,Phone,5,433,Frank,Berlin,Phone,5,433
Bob,Paris,Tablet,8,924,Bob,Paris,Tablet,8,924
Eve,London,Mouse,6,480,Eve,London,Mouse,6,480
Frank,Berlin,Keyboard,9,423,Frank,Berlin,Keyboard,9,423
Frank,Berlin,Mouse,1,153,Frank,Berlin,Mouse,1,153
Eve,Tokyo,Laptop,7,235,Eve,Tokyo,Laptop,7,235
Charlie,Berlin,Mouse,4,234,Charlie,Berlin,Mouse,4,234
Eve,Berlin,Keyboard,5,641,Eve,Berlin,Keyboard,5,641
David,New York,Phone,5,208,David,New York,Phone,5,208
Charlie,Paris,Laptop,5,662,Charlie,Paris,Laptop,5,662
Charlie,New York,Keyboard,7,528,Charlie,New York,Keyboard,7,528
Bob,New York,Monitor,8,367,Bob,New York,Monitor,8,367
David,London,Laptop,8,586,David,London,Laptop,8,586
Eve,New York,Keyboard,9,274,Eve,New York,Keyboard,9,274
Frank,New York,Mouse,9,688,Frank,New York,Mouse,9,688
Alice,London,Phone,9,919,Alice,London,Phone,9,919
David,Berlin,Keyboard,3,465,David,Berlin,Keyboard,3,465
Frank,London,Tablet,9,707,Frank,London,Tablet,9,707
Bob,Berlin,Laptop,5,437,Bob,Berlin,Laptop,5,437
David,Paris,Laptop,9,489,David,Paris,Laptop,9,489
Charlie,New York,Tablet,8,182,Charlie,New York,Tablet,8,182
David,Sydney,Laptop,8,500,David,Sydney,Laptop,8,500
Charlie,Berlin,Phone,6,844,Charlie,Berlin,Phone,6,844
Bob,Paris,Keyboard,7,356,Bob,Paris,Keyboard,7,356
Bob,Tokyo,Phone,9,926,Bob,Tokyo,Phone,9,926
Eve,Tokyo,Laptop,6,472,Eve,Tokyo,Laptop,6,472
Charlie,Berlin,Laptop,5,509,Charlie,Berlin,Laptop,5,509
Charlie,Tokyo,Keyboard,8,483,Charlie,Tokyo,Keyboard,8,483
Bob,New York,Mouse,5,507,Bob,New York,Mouse,5,507
Alice,Paris,Tablet,3,810,Alice,Paris,Tablet,3,810
Frank,Sydney,Mouse,9,679,Frank,Sydney,Mouse,9,679
Frank,London,Mouse,3,718,Frank,London,Mouse,3,718
Frank,Sydney,Phone,10,603,Frank,Sydney,Phone,10,603
Frank,New York,Keyboard,6,581,Frank,New York,Keyboard,6,581
David,London,Monitor,3,925,David,London,Monitor,3,925
Charlie,Berlin,Keyboard,2,776,Charlie,Berlin,Keyboard,2,776
Frank,London,Mouse,6,564,Frank,London,Mouse,6,564
Bob,New York,Phone,3,622,Bob,New York,Phone,3,622
Eve,Paris,Monitor,8,839,Eve,Paris,Monitor,8,839
Charlie,Paris,Monitor,6,246,Charlie,Paris,Monitor,6,246
David,Paris,Monitor,9,267,David,Paris,Monitor,9,267
Charlie,New York,Keyboard,4,244,Charlie,New York,Keyboard,4,244
Charlie,London,Tablet,4,384,Charlie,London,Tablet,4,384
Bob,Paris,Phone,10,429,Bob,Paris,Phone,10,429
Charlie,Tokyo,Laptop,2,803,Charlie,Tokyo,Laptop,2,803
David,New York,Mouse,1,574,David,New York,Mouse,1,574
David,New York,Laptop,9,955,David,New York,Laptop,9,955
Eve,Paris,Keyboard,2,858,Eve,Paris,Keyboard,2,858
Bob,London,Monitor,10,757,Bob,London,Monitor,10,757
Charlie,New York,Phone,7,409,Charlie,New York,Phone,7,409
Charlie,London,Keyboard,10,883,Charlie,London,Keyboard,10,883
Charlie,Tokyo,Laptop,7,734,Charlie,Tokyo,Laptop,7,734
David,Paris,Laptop,4,532,David,Paris,Laptop,4,532
Charlie,Tokyo,Mouse,1,725,Charlie,Tokyo,Mouse,1,725
David,London,Laptop,7,355,David,London,Laptop,7,355
Charlie,London,Phone,10,819,Charlie,London,Phone,10,819
David,Tokyo,Mouse,9,207,David,Tokyo,Mouse,9,207
Alice,Berlin,Keyboard,9,507,Alice,Berlin,Keyboard,9,507
Frank,Berlin,Laptop,6,672,Frank,Berlin,Laptop,6,672
Alice,Paris,Keyboard,7,694,Alice,Paris,Keyboard,7,694
Charlie,London,Tablet,10,840,Charlie,London,Tablet,10,840
Charlie,Berlin,Mouse,1,801,Charlie,Berlin,Mouse,1,801
Frank,London,Tablet,8,953,Frank,London,Tablet,8,953
Charlie,New York,Phone,1,643,Charlie,New York,Phone,1,643
Alice,Tokyo,Keyboard,9,372,Alice,Tokyo,Keyboard,9,372
Eve,Berlin,Mouse,5,734,Eve,Berlin,Mouse,5,734
Charlie,London,Tablet,6,594,Charlie,London,Tablet,6,594
Frank,New York,Mouse,5,402,Frank,New York,Mouse,5,402
Bob,Paris,Laptop,6,247,Bob,Paris,Laptop,6,247
Charlie,New York,Phone,7,316,Charlie,New York,Phone,7,316
Eve,New York,Tablet,8,215,Eve,New York,Tablet,8,215
Alice,Paris,Phone,5,758,Alice,Paris,Phone,5,758
Alice,Tokyo,Monitor,7,608,Alice,Tokyo,Monitor,7,608
Frank,Berlin,Monitor,1,481,Frank,Berlin,Monitor,1,481
David,Berlin,Tablet,9,231,David,Berlin,Tablet,9,231
Bob,Sydney,Tablet,10,552,Bob,Sydney,Tablet,10,552
Charlie,Sydney,Phone,9,670,Charlie,Sydney,Phone,9,670
Alice,Tokyo,Laptop,3,617,Alice,Tokyo,Laptop,3,617
Eve,London,Keyboard,3,104,Eve,London,Keyboard,3,104
Eve,Sydney,Laptop,2,706,Eve,Sydney,Laptop,2,706
Alice,Tokyo,Phone,5,351,Alice,Tokyo,Phone,5,351
David,Berlin,Laptop,4,416,David,Berlin,Laptop,4,416
Alice,London,Laptop,6,563,Alice,London,Laptop,6,563
Eve,Paris,Tablet,10,413,Eve,Paris,Tablet,10,413
Alice,New York,Laptop,7,779,Alice,New York,Laptop,7,779
Bob,Sydney,Monitor,4,538,Bob,Sydney,Monitor,4,538
Frank,Sydney,Mouse,2,696,Frank,Sydney,Mouse,2,696
Charlie,New York,Tablet,10,227,Charlie,New York,Tablet,10,227
Alice,Paris,Laptop,5,299,Alice,Paris,Laptop,5,299
David,London,Phone,9,581,David,London,Phone,9,581
Frank,Berlin,Phone,8,552,Frank,Berlin,Phone,8,552
Frank,Berlin,Monitor,4,832,Frank,Berlin,Monitor,4,832
Alice,Tokyo,Monitor,9,439,Alice,Tokyo,Monitor,9,439
Frank,Tokyo,Tablet,8,438,Frank,Tokyo,Tablet,8,438
Charlie,New York,Tablet,9,929,Charlie,New York,Tablet,9,929
Eve,Berlin,Mouse,9,886,Eve,Berlin,Mouse,9,886
Eve,London,Monitor,5,295,Eve,London,Monitor,5,295
Eve,Tokyo,Mouse,10,757,Eve,Tokyo,Mouse,10,757
Bob,New York,Keyboard,6,645,Bob,New York,Keyboard,6,645
David,Sydney,Monitor,10,412,David,Sydney,Monitor,10,412
Frank,Sydney,Monitor,4,963,Frank,Sydney,Monitor,4,963
Frank,Berlin,Phone,7,720,Frank,Berlin,Phone,7,720
Eve,Sydney,Mouse,10,186,Eve,Sydney,Mouse,10,186
Eve,Berlin,Monitor,9,982,Eve,Berlin,Monitor,9,982
Alice,New York,Mouse,10,588,Alice,New York,Mouse,10,588
Eve,Paris,Tablet,4,431,Eve,Paris,Tablet,4,431
David,Berlin,Mouse,8,664,David,Berlin,Mouse,8,664
Charlie,Paris,Mouse,3,843,Charlie,Paris,Mouse,3,843
Bob,Sydney,Keyboard,2,691,Bob,Sydney,Keyboard,2,691
Bob,Sydney,Tablet,7,204,Bob,Sydney,Tablet,7,204
Charlie,Berlin,Tablet,10,140,Charlie,Berlin,Tablet,10,140
Eve,Tokyo,Monitor,6,769,Eve,Tokyo,Monitor,6,769
Eve,Sydney,Monitor,1,204,Eve,Sydney,Monitor,1,204
Charlie,London,Mouse,4,211,Charlie,London,Mouse,4,211
Charlie,Sydney,Mouse,2,608,Charlie,Sydney,Mouse,2,608
David,Tokyo,Mouse,2,316,David,Tokyo,Mouse,2,316
Eve,Tokyo,Laptop,5,302,Eve,Tokyo,Laptop,5,302
Charlie,Paris,Mouse,3,260,Charlie,Paris,Mouse,3,260
David,London,Monitor,2,711,David,London,Monitor,2,711
Frank,New York,Tablet,3,770,Frank,New York,Tablet,3,770
Frank,Berlin,Phone,1,346,Frank,Berlin,Phone,1,346
Eve,Berlin,Monitor,9,574,Eve,Berlin,Monitor,9,574
David,Berlin,Keyboard,4,723,David,Berlin,Keyboard,4,723
Charlie,Tokyo,Monitor,5,108,Charlie,Tokyo,Monitor,5,108
Eve,Berlin,Monitor,2,852,Eve,Berlin,Monitor,2,852
David,Tokyo,Laptop,5,766,David,Tokyo,Laptop,5,766
David,Berlin,Phone,6,123,David,Berlin,Phone,6,123
Bob,Sydney,Monitor,7,562,Bob,Sydney,Monitor,7,562
Alice,London,Laptop,5,538,Alice,London,Laptop,5,538
Bob,Sydney,Tablet,7,958,Bob,Sydney,Tablet,7,958
Charlie,Paris,Monitor,1,134,Charlie,Paris,Monitor,1,134
Charlie,Berlin,Phone,2,385,Charlie,Berlin,Phone,2,385
Bob,Paris,Laptop,8,914,Bob,Paris,Laptop,8,914
Charlie,Sydney,Phone,4,662,Charlie,Sydney,Phone,4,662
Bob,London,Phone,3,441,Bob,London,Phone,3,441
Eve,Paris,Tablet,10,185,Eve,Paris,Tablet,10,185
Eve,Sydney,Laptop,9,718,Eve,Sydney,Laptop,9,718
Charlie,New York,Mouse,1,858,Charlie,New York,Mouse,1,858
Frank,Paris,Laptop,1,148,Frank,Paris,Laptop,1,148
Charlie,Paris,Monitor,9,105,Charlie,Paris,Monitor,9,105
Eve,Berlin,Laptop,6,914,Eve,Berlin,Laptop,6,914
Eve,Sydney,Phone,5,593,Eve,Sydney,Phone,5,593
Alice,Tokyo,Laptop,2,704,Alice,Tokyo,Laptop,2,704
Eve,Berlin,Monitor,9,248,Eve,Berlin,Monitor,9,248
Alice,Tokyo,Keyboard,6,536,Alice,Tokyo,Keyboard,6,536
Charlie,New York,Phone,7,536,Charlie,New York,Phone,7,536
Frank,Paris,Phone,2,978,Frank,Paris,Phone,2,978
Frank,London,Laptop,3,709,Frank,London,Laptop,3,709
Frank,Berlin,Keyboard,10,908,Frank,Berlin,Keyboard,10,908
Charlie,Paris,Tablet,1,332,Charlie,Paris,Tablet,1,332
David,Berlin,Keyboard,6,694,David,Berlin,Keyboard,6,694
Frank,New York,Laptop,10,727,Frank,New York,Laptop,10,727
Alice,Sydney,Phone,2,311,Alice,Sydney,Phone,2,311
Bob,Tokyo,Phone,1,436,Bob,Tokyo,Phone,1,436
Frank,Tokyo,Tablet,7,218,Frank,Tokyo,Tablet,7,218
Alice,London,Phone,9,462,Alice,London,Phone,9,462
Frank,Sydney,Laptop,5,377,Frank,Sydney,Laptop,5,377
Alice,New York,Monitor,5,637,Alice,New York,Monitor,5,637
Eve,London,Laptop,8,905,Eve,London,Laptop,8,905
Charlie,Tokyo,Mouse,3,761,Charlie,Tokyo,Mouse,3,761
David,Paris,Tablet,4,375,David,Paris,Tablet,4,375
David,Berlin,Mouse,2,515,David,Berlin,Mouse,2,515
Bob,Berlin,Phone,9,340,Bob,Berlin,Phone,9,340
David,London,Laptop,2,123,David,London,Laptop,2,123
David,New York,Laptop,4,985,David,New York,Laptop,4,985
Frank,London,Monitor,4,461,Frank,London,Monitor,4,461
Eve,London,Monitor,6,719,Eve,London,Monitor,6,719
Frank,Paris,Phone,4,931,Frank,Paris,Phone,4,931
Charlie,Sydney,Mouse,8,427,Charlie,Sydney,Mouse,8,427
Alice,Berlin,Tablet,2,812,Alice,Berlin,Tablet,2,812
Frank,London,Mouse,4,130,Frank,London,Mouse,4,130
Alice,Sydney,Mouse,8,338,Alice,Sydney,Mouse,8,338
Eve,Tokyo,Laptop,6,681,Eve,Tokyo,Laptop,6,681
Bob,London,Tablet,10,944,Bob,London,Tablet,10,944
Eve,Tokyo,Mouse,6,826,Eve,Tokyo,Mouse,6,826
David,Paris,Phone,9,147,David,Paris,Phone,9,147
Eve,New York,Monitor,7,615,Eve,New York,Monitor,7,615
Alice,Sydney,Monitor,5,573,Alice,Sydney,Monitor,5,573
Bob,Paris,Monitor,6,123,Bob,Paris,Monitor,6,123
Eve,Paris,Tablet,2,488,Eve,Paris,Tablet,2,488
David,Sydney,Laptop,1,178,David,Sydney,Laptop,1,178
Eve,Paris,Phone,9,905,Eve,Paris,Phone,9,905
Frank,London,Phone,10,384,Frank,London,Phone,10,384
Frank,New York,Tablet,8,209,Frank,New York,Tablet,8,209
Bob,New York,Mouse,2,501,Bob,New York,Mouse,2,501
David,New York,Phone,5,383,David,New York,Phone,5,383
Alice,London,Mouse,8,564,Alice,London,Mouse,8,564
David,New York,Monitor,3,172,David,New York,Monitor,3,172
Eve,Paris,Tablet,4,599,Eve,Paris,Tablet,4,599
Alice,Paris,Tablet,10,483,Alice,Paris,Tablet,10,483
Eve,Tokyo,Laptop,7,139,Eve,Tokyo,Laptop,7,139
Frank,Berlin,Laptop,1,111,Frank,Berlin,Laptop,1,111
Frank,Paris,Keyboard,1,491,Frank,Paris,Keyboard,1,491
Frank,London,Laptop,10,918,Frank,London,Laptop,10,918
Bob,Tokyo,Phone,5,402,Bob,Tokyo,Phone,5,402
Bob,London,Laptop,6,958,Bob,London,Laptop,6,958
David,Berlin,Laptop,8,548,David,Berlin,Laptop,8,548
Eve,Sydney,Laptop,6,249,Eve,Sydney,Laptop,6,249
Bob,Tokyo,Laptop,9,473,Bob,Tokyo,Laptop,9,473
David,New York,Keyboard,6,377,David,New York,Keyboard,6,377
Frank,Sydney,Monitor,4,173,Frank,Sydney,Monitor,4,173
Eve,London,Laptop,10,434,Eve,London,Laptop,10,434
Charlie,Paris,Keyboard,3,420,Charlie,Paris,Keyboard,3,420
David,Tokyo,Mouse,5,767,David,Tokyo,Mouse,5,767
Bob,Sydney,Monitor,1,175,Bob,Sydney,Monitor,1,175
Alice,Paris,Laptop,1,972,Alice,Paris,Laptop,1,972
Bob,Sydney,Keyboard,9,201,Bob,Sydney,Keyboard,9,201
Bob,Sydney,Keyboard,7,378,Bob,Sydney,Keyboard,7,378
Eve,Tokyo,Phone,10,897,Eve,Tokyo,Phone,10,897
Eve,Sydney,Laptop,6,115,Eve,Sydney,Laptop,6,115
David,Sydney,Laptop,10,844,David,Sydney,Laptop,10,844
David,Berlin,Mouse,1,594,David,Berlin,Mouse,1,594
David,Berlin,Monitor,9,162,David,Berlin,Monitor,9,162
Alice,London,Phone,2,223,Alice,London,Phone,2,223
Frank,London,Tablet,10,169,Frank,London,Tablet,10,169
Frank,Berlin,Keyboard,5,870,Frank,Berlin,Keyboard,5,870
Bob,Tokyo,Laptop,3,347,Bob,Tokyo,Laptop,3,347
Eve,London,Mouse,6,551,Eve,London,Mouse,6,551
David,Tokyo,Keyboard,5,708,David,Tokyo,Keyboard,5,708
Charlie,Berlin,Keyboard,6,335,Charlie,Berlin,Keyboard,6,335
Eve,Tokyo,Tablet,10,240,Eve,Tokyo,Tablet,10,240
David,New York,Keyboard,6,192,David,New York,Keyboard,6,192
Bob,London,Mouse,8,502,Bob,London,Mouse,8,502
Eve,Berlin,Monitor,5,444,Eve,Berlin,Monitor,5,444
Bob,London,Tablet,5,562,Bob,London,Tablet,5,562
Bob,Sydney,Laptop,6,970,Bob,Sydney,Laptop,6,970
Charlie,London,Keyboard,1,593,Charlie,London,Keyboard,1,593
Alice,Tokyo,Keyboard,1,347,Alice,Tokyo,Keyboard,1,347
Charlie,New York,Laptop,4,259,Charlie,New York,Laptop,4,259
Charlie,Sydney,Mouse,3,993,Charlie,Sydney,Mouse,3,993
Charlie,Sydney,Mouse,7,448,Charlie,Sydney,Mouse,7,448
Eve,London,Monitor,9,454,Eve,London,Monitor,9,454
Alice,Tokyo,Tablet,4,175,Alice,Tokyo,Tablet,4,175
Bob,London,Keyboard,8,633,Bob,London,Keyboard,8,633
Charlie,Berlin,Tablet,4,728,Charlie,Berlin,Tablet,4,728
Frank,Tokyo,Tablet,9,587,Frank,Tokyo,Tablet,9,587
Frank,Tokyo,Keyboard,9,947,Frank,Tokyo,Keyboard,9,947
Charlie,Berlin,Tablet,8,257,Charlie,Berlin,Tablet,8,257
Alice,Paris,Tablet,2,200,Alice,Paris,Tablet,2,200
Bob,Tokyo,Keyboard,10,587,Bob,Tokyo,Keyboard,10,587
Charlie,Paris,Mouse,3,652,Charlie,Paris,Mouse,3,652
Alice,New York,Keyboard,9,732,Alice,New York,Keyboard,9,732
Eve,New York,Monitor,7,759,Eve,New York,Monitor,7,759
Charlie,London,Phone,8,337,Charlie,London,Phone,8,337
David,Sydney,Monitor,7,703,David,Sydney,Monitor,7,703
Eve,Sydney,Tablet,10,393,Eve,Sydney,Tablet,10,393
Eve,Tokyo,Monitor,1,982,Eve,Tokyo,Monitor,1,982
Bob,Paris,Phone,5,953,Bob,Paris,Phone,5,953
Charlie,Tokyo,Monitor,10,386,Charlie,Tokyo,Monitor,10,386
Charlie,Sydney,Keyboard,9,351,Charlie,Sydney,Keyboard,9,351
Eve,Sydney,Laptop,7,574,Eve,Sydney,Laptop,7,574
Eve,Berlin,Monitor,8,891,Eve,Berlin,Monitor,8,891
Bob,Sydney,Monitor,2,717,Bob,Sydney,Monitor,2,717
Eve,Paris,Phone,2,588,Eve,Paris,Phone,2,588
Eve,New York,Monitor,3,699,Eve,New York,Monitor,3,699
Eve,Tokyo,Laptop,7,519,Eve,Tokyo,Laptop,7,519
Eve,London,Phone,3,981,Eve,London,Phone,3,981
Alice,New York,Tablet,7,945,Alice,New York,Tablet,7,945
Charlie,New York,Phone,2,378,Charlie,New York,Phone,2,378
Frank,Sydney,Laptop,4,238,Frank,Sydney,Laptop,4,238
Frank,Sydney,Tablet,4,604,Frank,Sydney,Tablet,4,604
Bob,New York,Laptop,1,588,Bob,New York,Laptop,1,588
David,London,Mouse,7,969,David,London,Mouse,7,969
Charlie,Sydney,Keyboard,10,643,Charlie,Sydney,Keyboard,10,643
Alice,Paris,Mouse,5,610,Alice,Paris,Mouse,5,610
Bob,Sydney,Mouse,5,250,Bob,Sydney,Mouse,5,250
Alice,Berlin,Monitor,5,560,Alice,Berlin,Monitor,5,560
David,Sydney,Phone,10,414,David,Sydney,Phone,10,414
David,London,Keyboard,9,525,David,London,Keyboard,9,525
David,New York,Tablet,2,967,David,New York,Tablet,2,967
David,Paris,Mouse,10,218,David,Paris,Mouse,10,218
Bob,Sydney,Monitor,9,640,Bob,Sydney,Monitor,9,640
Charlie,New York,Tablet,7,690,Charlie,New York,Tablet,7,690
David,Berlin,Phone,7,180,David,Berlin,Phone,7,180
Eve,London,Phone,1,210,Eve,London,Phone,1,210
David,London,Mouse,3,492,David,London,Mouse,3,492
Alice,Sydney,Laptop,5,967,Alice,Sydney,Laptop,5,967
Charlie,Paris,Keyboard,10,618,Charlie,Paris,Keyboard,10,618
Eve,Tokyo,Mouse,8,490,Eve,Tokyo,Mouse,8,490
Bob,Sydney,Phone,3,428,Bob,Sydney,Phone,3,428
Eve,Tokyo,Monitor,1,303,Eve,Tokyo,Monitor,1,303
Eve,Paris,Keyboard,7,268,Eve,Paris,Keyboard,7,268
Frank,Sydney,Keyboard,4,891,Frank,Sydney,Keyboard,4,891
Frank,Tokyo,Phone,7,110,Frank,Tokyo,Phone,7,110
Charlie,Berlin,Laptop,8,354,Charlie,Berlin,Laptop,8,354
Bob,Paris,Tablet,4,107,Bob,Paris,Tablet,4,107
Charlie,London,Tablet,7,989,Charlie,London,Tablet,7,989
Charlie,Sydney,Monitor,9,538,Charlie,Sydney,Monitor,9,538
Bob,London,Mouse,10,236,Bob,London,Mouse,10,236
Alice,Paris,Phone,3,187,Alice,Paris,Phone,3,187
Eve,Tokyo,Phone,8,415,Eve,Tokyo,Phone,8,415
Alice,Tokyo,Keyboard,3,636,Alice,Tokyo,Keyboard,3,636
Frank,Sydney,Monitor,10,327,Frank,Sydney,Monitor,10,327
Alice,New York,Monitor,3,619,Alice,New York,Monitor,3,619
Charlie,Tokyo,Tablet,8,300,Charlie,Tokyo,Tablet,8,300
David,London,Laptop,2,731,David,London,Laptop,2,731
Charlie,Tokyo,Phone,3,518,Charlie,Tokyo,Phone,3,518
Bob,New York,Keyboard,8,339,Bob,New York,Keyboard,8,339
Alice,New York,Laptop,4,500,Alice,New York,Laptop,4,500
Frank,New York,Tablet,2,328,Frank,New York,Tablet,2,328
Charlie,Paris,Laptop,5,526,Charlie,Paris,Laptop,5,526
Bob,Berlin,Phone,8,983,Bob,Berlin,Phone,8,983
Bob,Berlin,Keyboard,5,101,Bob,Berlin,Keyboard,5,101
Bob,London,Laptop,4,707,Bob,London,Laptop,4,707
Charlie,New York,Laptop,7,980,Charlie,New York,Laptop,7,980
Eve,Sydney,Tablet,8,968,Eve,Sydney,Tablet,8,968
Eve,Sydney,Mouse,5,456,Eve,Sydney,Mouse,5,456
David,London,Tablet,4,938,David,London,Tablet,4,938
Frank,New York,Mouse,9,688,Frank,New York,Mouse,9,688
Frank,London,Keyboard,1,564,Frank,London,Keyboard,1,564
Frank,New York,Mouse,10,436,Frank,New York,Mouse,10,436
David,Paris,Phone,2,347,David,Paris,Phone,2,347
